telegram_channel,post_id,post_url,filename_as_published,display_size,posted_at,forwarded_from_name,forwarded_from_url,provisional_document_class,binary_original_status,official_source_status,import_eligibility,reason
robiai33,629,https://t.me/robiai33/629?single,03 - السوابق القضائية.pdf,405.5 KB,2026-08-06T20:28:22+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,629,https://t.me/robiai33/634?single,27.pdf,4.1 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,629,https://t.me/robiai33/633?single,28.pdf,4.2 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,629,https://t.me/robiai33/632?single,29-1 (2).pdf,6.5 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,629,https://t.me/robiai33/631?single,29-1.pdf,6.5 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,629,https://t.me/robiai33/630?single,30.pdf,1.5 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,635,https://t.me/robiai33/635,السوابق_القضائية_ديوان_المظالم_231015_132744.pdf,15.7 MB,2026-08-06T20:28:22+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,636,https://t.me/robiai33/636,_السوابق_القضائية_في_عقود_المعاوضات_التجارية_.pdf,16.9 MB,2026-08-06T20:28:22+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,637,https://t.me/robiai33/637?single,18.pdf,3 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,637,https://t.me/robiai33/639?single,19.pdf,2.4 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,637,https://t.me/robiai33/638?single,21.pdf,2.3 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/643?single,14.pdf,4.3 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/645?single,15.pdf,4.6 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/642?single,16.pdf,4.5 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/644?single,20.pdf,2.4 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/641?single,22.pdf,3.4 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/640?single,23.pdf,3.9 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/647?single,24.pdf,8 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/649?single,4-1.pdf,4.6 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/648?single,7.pdf,2.6 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,640,https://t.me/robiai33/646?single,8.pdf,3.4 MB,2026-08-06T20:28:23+00:00,,/s/robiai33?after=649,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/652?single,10.pdf,3.6 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/654?single,12.pdf,3.9 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/651?single,3-1 (1).pdf,5.6 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/655?single,3-1.pdf,5.6 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/650?single,6.pdf,4.2 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,650,https://t.me/robiai33/653?single,9.pdf,3.5 MB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,656,https://t.me/robiai33/656,_السوابق_القضائية_في_عقود_المعاوضات_التجارية_.pdf,16.9 MB,2026-08-06T20:28:23+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,657,https://t.me/robiai33/657,السوابق_القضائية_ديوان_المظالم_231015_132744.pdf,15.7 MB,2026-08-06T20:28:23+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,658,https://t.me/robiai33/658,_السوابق_القضائية_في_عقود_المعاوضات_التجارية_.pdf,16.9 MB,2026-08-06T20:28:23+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,659,https://t.me/robiai33/659,_السوابق_القضائية_في_عقود_المعاوضات_التجارية_.pdf,16.9 MB,2026-08-06T20:28:23+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,660,https://t.me/robiai33/660,مدونة_السوابق_القضائية_التأمينية_للجنة_الاستئنافية_للفصل_في_المنازعات.pdf,26 MB,2026-08-06T20:28:23+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,661,https://t.me/robiai33/661,اللائحة_التنفيذية_لطرق_الاعتراض_على_الأحكام.pdf,252.6 KB,2026-08-06T20:28:23+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,662,https://t.me/robiai33/662,تسليم مستندات.pdf,836.7 KB,2026-08-06T20:28:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,663,https://t.me/robiai33/663,نظام الإقامة المميزة.pdf,201.8 KB,2026-08-06T20:28:23+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
